,reg,vaccin,jour,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2,datetime,timestamp
0,1,1,2020-12-27,0,0,0,0,2020-12-27,1609023600.0
1,1,1,2020-12-28,0,0,0,0,2020-12-28,1609110000.0
2,1,1,2020-12-29,0,0,0,0,2020-12-29,1609196400.0
3,1,1,2020-12-30,0,0,0,0,2020-12-30,1609282800.0
4,1,1,2020-12-31,0,0,0,0,2020-12-31,1609369200.0
5,1,1,2021-01-01,1,0,1,0,2021-01-01,1609455600.0
6,1,1,2021-01-02,0,0,1,0,2021-01-02,1609542000.0
7,1,1,2021-01-03,0,0,1,0,2021-01-03,1609628400.0
8,1,1,2021-01-04,1,0,2,0,2021-01-04,1609714800.0
9,1,1,2021-01-05,0,0,2,0,2021-01-05,1609801200.0
10,1,1,2021-01-06,1,0,3,0,2021-01-06,1609887600.0
11,1,1,2021-01-07,0,0,3,0,2021-01-07,1609974000.0
12,1,1,2021-01-08,49,0,52,0,2021-01-08,1610060400.0
13,1,1,2021-01-09,18,0,70,0,2021-01-09,1610146800.0
14,1,1,2021-01-10,0,0,70,0,2021-01-10,1610233200.0
15,1,1,2021-01-11,55,0,125,0,2021-01-11,1610319600.0
16,1,1,2021-01-12,44,0,169,0,2021-01-12,1610406000.0
17,1,1,2021-01-13,45,0,214,0,2021-01-13,1610492400.0
18,1,1,2021-01-14,60,0,274,0,2021-01-14,1610578800.0
19,1,1,2021-01-15,76,0,350,0,2021-01-15,1610665200.0
20,1,1,2021-01-16,0,0,350,0,2021-01-16,1610751600.0
21,1,1,2021-01-17,0,0,350,0,2021-01-17,1610838000.0
22,1,1,2021-01-18,75,0,425,0,2021-01-18,1610924400.0
23,1,1,2021-01-19,143,0,568,0,2021-01-19,1611010800.0
24,1,1,2021-01-20,134,0,702,0,2021-01-20,1611097200.0
25,1,1,2021-01-21,149,0,851,0,2021-01-21,1611183600.0
26,1,1,2021-01-22,132,0,983,0,2021-01-22,1611270000.0
27,1,1,2021-01-23,1,0,984,0,2021-01-23,1611356400.0
28,1,1,2021-01-24,0,0,984,0,2021-01-24,1611442800.0
29,1,1,2021-01-25,203,0,1187,0,2021-01-25,1611529200.0
30,1,1,2021-01-26,210,0,1397,0,2021-01-26,1611615600.0
31,1,1,2021-01-27,233,0,1630,0,2021-01-27,1611702000.0
32,1,1,2021-01-28,238,2,1868,2,2021-01-28,1611788400.0
33,1,1,2021-01-29,197,0,2065,2,2021-01-29,1611874800.0
34,1,1,2021-01-30,17,0,2082,2,2021-01-30,1611961200.0
35,1,1,2021-01-31,1,0,2083,2,2021-01-31,1612047600.0
36,1,1,2021-02-01,222,3,2305,5,2021-02-01,1612134000.0
37,1,1,2021-02-02,241,24,2546,29,2021-02-02,1612220400.0
38,1,1,2021-02-03,213,1,2759,30,2021-02-03,1612306800.0
39,1,1,2021-02-04,299,19,3058,49,2021-02-04,1612393200.0
40,1,1,2021-02-05,252,32,3310,81,2021-02-05,1612479600.0
41,1,1,2021-02-06,49,1,3359,82,2021-02-06,1612566000.0
42,1,1,2021-02-07,0,0,3359,82,2021-02-07,1612652400.0
43,1,1,2021-02-08,222,20,3581,102,2021-02-08,1612738800.0
44,1,1,2021-02-09,289,27,3870,129,2021-02-09,1612825200.0
45,1,1,2021-02-10,220,28,4090,157,2021-02-10,1612911600.0
46,1,1,2021-02-11,293,108,4383,265,2021-02-11,1612998000.0
47,1,1,2021-02-12,284,23,4667,288,2021-02-12,1613084400.0
48,1,1,2021-02-13,49,7,4716,295,2021-02-13,1613170800.0
49,1,1,2021-02-14,19,36,4735,331,2021-02-14,1613257200.0
50,1,1,2021-02-15,71,43,4806,374,2021-02-15,1613343600.0
51,1,1,2021-02-16,16,0,4822,374,2021-02-16,1613430000.0
52,1,1,2021-02-17,17,0,4839,374,2021-02-17,1613516400.0
53,1,1,2021-02-18,219,16,5058,390,2021-02-18,1613602800.0
54,1,1,2021-02-19,229,19,5287,409,2021-02-19,1613689200.0
55,1,1,2021-02-20,47,0,5334,409,2021-02-20,1613775600.0
56,1,1,2021-02-21,1,0,5335,409,2021-02-21,1613862000.0
57,1,1,2021-02-22,156,54,5491,463,2021-02-22,1613948400.0
58,1,1,2021-02-23,189,70,5680,533,2021-02-23,1614034800.0
59,1,1,2021-02-24,307,119,5987,652,2021-02-24,1614121200.0
60,1,1,2021-02-25,370,75,6357,727,2021-02-25,1614207600.0
61,1,1,2021-02-26,208,81,6565,808,2021-02-26,1614294000.0
62,1,1,2021-02-27,63,0,6628,808,2021-02-27,1614380400.0
63,1,1,2021-02-28,1,0,6629,808,2021-02-28,1614466800.0
64,1,1,2021-03-01,136,80,6765,888,2021-03-01,1614553200.0
65,1,1,2021-03-02,240,127,7005,1015,2021-03-02,1614639600.0
66,1,1,2021-03-03,211,118,7216,1133,2021-03-03,1614726000.0
67,1,1,2021-03-04,303,80,7519,1213,2021-03-04,1614812400.0
68,1,1,2021-03-05,308,141,7827,1354,2021-03-05,1614898800.0
69,1,1,2021-03-06,90,1,7917,1355,2021-03-06,1614985200.0
70,1,1,2021-03-07,1,0,7918,1355,2021-03-07,1615071600.0
71,1,1,2021-03-08,273,130,8191,1485,2021-03-08,1615158000.0
72,1,1,2021-03-09,348,149,8539,1634,2021-03-09,1615244400.0
73,1,1,2021-03-10,318,153,8857,1787,2021-03-10,1615330800.0
74,1,1,2021-03-11,84,43,8941,1830,2021-03-11,1615417200.0
75,1,1,2021-03-12,369,204,9310,2034,2021-03-12,1615503600.0
76,1,1,2021-03-13,119,1,9429,2035,2021-03-13,1615590000.0
77,1,1,2021-03-14,0,23,9429,2058,2021-03-14,1615676400.0
78,1,1,2021-03-15,406,37,9835,2095,2021-03-15,1615762800.0
79,1,1,2021-03-16,448,73,10283,2168,2021-03-16,1615849200.0
80,1,1,2021-03-17,420,78,10703,2246,2021-03-17,1615935600.0
81,1,1,2021-03-18,539,99,11242,2345,2021-03-18,1616022000.0
82,1,1,2021-03-19,523,92,11765,2437,2021-03-19,1616108400.0
83,1,1,2021-03-20,173,43,11938,2480,2021-03-20,1616194800.0
84,1,1,2021-03-21,0,0,11938,2480,2021-03-21,1616281200.0
85,1,1,2021-03-22,325,79,12263,2559,2021-03-22,1616367600.0
86,1,1,2021-03-23,442,150,12705,2709,2021-03-23,1616454000.0
87,1,1,2021-03-24,416,103,13121,2812,2021-03-24,1616540400.0
88,1,1,2021-03-25,534,170,13655,2982,2021-03-25,1616626800.0
89,1,1,2021-03-26,516,116,14171,3098,2021-03-26,1616713200.0
90,1,1,2021-03-27,197,42,14368,3140,2021-03-27,1616799600.0
91,1,1,2021-03-28,0,0,14368,3140,2021-03-28,1616886000.0
92,1,1,2021-03-29,325,78,14693,3218,2021-03-29,1616972400.0
93,1,1,2021-03-30,429,154,15122,3372,2021-03-30,1617058800.0
94,1,1,2021-03-31,453,118,15575,3490,2021-03-31,1617145200.0
95,1,1,2021-04-01,466,191,16041,3681,2021-04-01,1617231600.0
96,1,1,2021-04-02,23,35,16064,3716,2021-04-02,1617318000.0
97,1,1,2021-04-03,42,1,16106,3717,2021-04-03,1617404400.0
98,1,1,2021-04-04,0,18,16106,3735,2021-04-04,1617490800.0
99,1,1,2021-04-05,1,0,16107,3735,2021-04-05,1617577200.0
100,1,1,2021-04-06,367,179,16474,3914,2021-04-06,1617663600.0
101,1,1,2021-04-07,469,111,16943,4025,2021-04-07,1617750000.0
102,1,1,2021-04-08,411,152,17354,4177,2021-04-08,1617836400.0
103,1,1,2021-04-09,437,197,17791,4374,2021-04-09,1617922800.0
104,1,1,2021-04-10,73,4,17864,4378,2021-04-10,1618009200.0
105,1,1,2021-04-11,1,25,17865,4403,2021-04-11,1618095600.0
106,1,1,2021-04-12,254,250,18119,4653,2021-04-12,1618185600.0
107,1,1,2021-04-13,512,309,18631,4962,2021-04-13,1618272000.0
108,1,1,2021-04-14,397,217,19028,5179,2021-04-14,1618358400.0
109,1,1,2021-04-15,427,307,19455,5486,2021-04-15,1618444800.0
110,1,1,2021-04-16,495,260,19950,5746,2021-04-16,1618531200.0
111,1,1,2021-04-17,163,2,20113,5748,2021-04-17,1618617600.0
112,1,1,2021-04-18,3,14,20116,5762,2021-04-18,1618704000.0
113,1,1,2021-04-19,377,234,20493,5996,2021-04-19,1618790400.0
114,1,1,2021-04-20,664,322,21157,6318,2021-04-20,1618876800.0
115,1,1,2021-04-21,577,305,21734,6623,2021-04-21,1618963200.0
116,1,1,2021-04-22,714,320,22448,6943,2021-04-22,1619049600.0
117,1,1,2021-04-23,790,232,23238,7175,2021-04-23,1619136000.0
118,1,1,2021-04-24,353,68,23591,7243,2021-04-24,1619222400.0
119,1,1,2021-04-25,591,60,24182,7303,2021-04-25,1619308800.0
120,1,1,2021-04-26,915,195,25097,7498,2021-04-26,1619395200.0
121,1,1,2021-04-27,618,211,25715,7709,2021-04-27,1619481600.0
122,1,1,2021-04-28,789,248,26504,7957,2021-04-28,1619568000.0
123,1,1,2021-04-29,1148,152,27652,8109,2021-04-29,1619654400.0
124,1,1,2021-04-30,1184,149,28836,8258,2021-04-30,1619740800.0
125,1,1,2021-05-01,593,37,29429,8295,2021-05-01,1619827200.0
126,1,1,2021-05-02,343,13,29772,8308,2021-05-02,1619913600.0
127,1,1,2021-05-03,908,155,30680,8463,2021-05-03,1620000000.0
128,1,1,2021-05-04,876,182,31556,8645,2021-05-04,1620086400.0
129,1,1,2021-05-05,981,223,32537,8868,2021-05-05,1620172800.0
130,1,1,2021-05-06,1063,129,33600,8997,2021-05-06,1620259200.0
131,1,1,2021-05-07,1191,229,34791,9226,2021-05-07,1620345600.0
132,1,1,2021-05-08,315,21,35106,9247,2021-05-08,1620432000.0
133,1,1,2021-05-09,178,3,35284,9250,2021-05-09,1620518400.0
134,1,1,2021-05-10,819,182,36103,9432,2021-05-10,1620604800.0
135,1,1,2021-05-11,885,278,36988,9710,2021-05-11,1620691200.0
136,1,1,2021-05-12,835,283,37823,9993,2021-05-12,1620777600.0
137,1,1,2021-05-13,199,75,38022,10068,2021-05-13,1620864000.0
138,1,1,2021-05-14,829,243,38851,10311,2021-05-14,1620950400.0
139,1,1,2021-05-15,445,7,39296,10318,2021-05-15,1621036800.0
140,1,1,2021-05-16,180,30,39476,10348,2021-05-16,1621123200.0
141,1,1,2021-05-17,699,242,40175,10590,2021-05-17,1621206000.0
142,1,1,2021-05-18,690,354,40865,10944,2021-05-18,1621292400.0
143,1,1,2021-05-19,660,497,41525,11441,2021-05-19,1621378800.0
144,1,1,2021-05-20,751,335,42276,11776,2021-05-20,1621465200.0
145,1,1,2021-05-21,787,384,43063,12160,2021-05-21,1621551600.0
146,1,1,2021-05-22,459,206,43522,12366,2021-05-22,1621638000.0
147,1,1,2021-05-23,201,109,43723,12475,2021-05-23,1621724400.0
148,1,1,2021-05-24,185,165,43908,12640,2021-05-24,1621810800.0
149,1,1,2021-05-25,511,632,44419,13272,2021-05-25,1621897200.0
150,1,1,2021-05-26,555,481,44974,13753,2021-05-26,1621983600.0
151,1,1,2021-05-27,128,181,45102,13934,2021-05-27,1622070000.0
152,1,1,2021-05-28,478,452,45580,14386,2021-05-28,1622156400.0
153,1,1,2021-05-29,183,122,45763,14508,2021-05-29,1622242800.0
154,1,1,2021-05-30,71,111,45834,14619,2021-05-30,1622329200.0
155,1,1,2021-05-31,400,516,46234,15135,2021-05-31,1622415600.0
156,1,1,2021-06-01,505,650,46739,15785,2021-06-01,1622502000.0
157,1,1,2021-06-02,514,649,47253,16434,2021-06-02,1622588400.0
158,1,1,2021-06-03,418,429,47671,16863,2021-06-03,1622674800.0
159,1,1,2021-06-04,598,720,48269,17583,2021-06-04,1622761200.0
160,1,1,2021-06-05,290,550,48559,18133,2021-06-05,1622847600.0
161,1,1,2021-06-06,121,521,48680,18654,2021-06-06,1622934000.0
162,1,1,2021-06-07,383,736,49063,19390,2021-06-07,1623020400.0
163,1,1,2021-06-08,468,798,49531,20188,2021-06-08,1623106800.0
164,1,1,2021-06-09,343,805,49874,20993,2021-06-09,1623193200.0
165,1,1,2021-06-10,348,726,50222,21719,2021-06-10,1623279600.0
166,1,1,2021-06-11,423,1136,50645,22855,2021-06-11,1623366000.0
167,1,1,2021-06-12,240,622,50885,23477,2021-06-12,1623452400.0
168,1,1,2021-06-13,128,306,51013,23783,2021-06-13,1623538800.0
169,1,1,2021-06-14,334,3758,51347,27541,2021-06-14,1623625200.0
170,1,1,2021-06-15,419,1933,51766,29474,2021-06-15,1623711600.0
171,1,1,2021-06-16,436,1439,52202,30913,2021-06-16,1623798000.0
172,1,1,2021-06-17,345,886,52547,31799,2021-06-17,1623884400.0
173,1,1,2021-06-18,383,900,52930,32699,2021-06-18,1623970800.0
174,1,1,2021-06-19,223,451,53153,33150,2021-06-19,1624057200.0
175,1,1,2021-06-20,108,223,53261,33373,2021-06-20,1624143600.0
176,1,1,2021-06-21,308,642,53569,34015,2021-06-21,1624230000.0
177,1,1,2021-06-22,280,768,53849,34783,2021-06-22,1624316400.0
178,1,1,2021-06-23,296,811,54145,35594,2021-06-23,1624402800.0
179,1,1,2021-06-24,327,620,54472,36214,2021-06-24,1624489200.0
180,1,1,2021-06-25,341,705,54813,36919,2021-06-25,1624575600.0
181,1,1,2021-06-26,261,450,55074,37369,2021-06-26,1624662000.0
182,1,1,2021-06-27,105,158,55179,37527,2021-06-27,1624748400.0
183,1,1,2021-06-28,258,649,55437,38176,2021-06-28,1624834800.0
184,1,1,2021-06-29,327,652,55764,38828,2021-06-29,1624921200.0
185,1,1,2021-06-30,376,807,56140,39635,2021-06-30,1625007600.0
186,1,1,2021-07-01,287,541,56427,40176,2021-07-01,1625094000.0
187,1,1,2021-07-02,380,610,56807,40786,2021-07-02,1625180400.0
188,1,1,2021-07-03,236,417,57043,41203,2021-07-03,1625266800.0
189,1,1,2021-07-04,110,228,57153,41431,2021-07-04,1625353200.0
190,1,1,2021-07-05,299,469,57452,41900,2021-07-05,1625439600.0
191,1,1,2021-07-06,329,667,57781,42567,2021-07-06,1625526000.0
192,1,2,2020-12-27,0,0,0,0,2020-12-27,1609023600.0
193,1,2,2020-12-28,0,0,0,0,2020-12-28,1609110000.0
194,1,2,2020-12-29,0,0,0,0,2020-12-29,1609196400.0
195,1,2,2020-12-30,0,0,0,0,2020-12-30,1609282800.0
196,1,2,2020-12-31,0,0,0,0,2020-12-31,1609369200.0
197,1,2,2021-01-01,0,0,0,0,2021-01-01,1609455600.0
198,1,2,2021-01-02,0,0,0,0,2021-01-02,1609542000.0
199,1,2,2021-01-03,0,0,0,0,2021-01-03,1609628400.0
200,1,2,2021-01-04,0,0,0,0,2021-01-04,1609714800.0
201,1,2,2021-01-05,0,0,0,0,2021-01-05,1609801200.0
202,1,2,2021-01-06,0,0,0,0,2021-01-06,1609887600.0
203,1,2,2021-01-07,0,0,0,0,2021-01-07,1609974000.0
204,1,2,2021-01-08,0,0,0,0,2021-01-08,1610060400.0
205,1,2,2021-01-09,0,0,0,0,2021-01-09,1610146800.0
206,1,2,2021-01-10,0,0,0,0,2021-01-10,1610233200.0
207,1,2,2021-01-11,0,0,0,0,2021-01-11,1610319600.0
208,1,2,2021-01-12,0,0,0,0,2021-01-12,1610406000.0
209,1,2,2021-01-13,0,0,0,0,2021-01-13,1610492400.0
210,1,2,2021-01-14,0,0,0,0,2021-01-14,1610578800.0
211,1,2,2021-01-15,0,0,0,0,2021-01-15,1610665200.0
212,1,2,2021-01-16,0,0,0,0,2021-01-16,1610751600.0
213,1,2,2021-01-17,0,0,0,0,2021-01-17,1610838000.0
214,1,2,2021-01-18,0,0,0,0,2021-01-18,1610924400.0
215,1,2,2021-01-19,0,0,0,0,2021-01-19,1611010800.0
216,1,2,2021-01-20,0,0,0,0,2021-01-20,1611097200.0
217,1,2,2021-01-21,0,0,0,0,2021-01-21,1611183600.0
218,1,2,2021-01-22,0,0,0,0,2021-01-22,1611270000.0
219,1,2,2021-01-23,0,0,0,0,2021-01-23,1611356400.0
220,1,2,2021-01-24,0,0,0,0,2021-01-24,1611442800.0
221,1,2,2021-01-25,0,0,0,0,2021-01-25,1611529200.0
222,1,2,2021-01-26,0,0,0,0,2021-01-26,1611615600.0
223,1,2,2021-01-27,0,0,0,0,2021-01-27,1611702000.0
224,1,2,2021-01-28,0,0,0,0,2021-01-28,1611788400.0
225,1,2,2021-01-29,0,0,0,0,2021-01-29,1611874800.0
226,1,2,2021-01-30,0,0,0,0,2021-01-30,1611961200.0
227,1,2,2021-01-31,0,0,0,0,2021-01-31,1612047600.0
228,1,2,2021-02-01,0,0,0,0,2021-02-01,1612134000.0
229,1,2,2021-02-02,0,0,0,0,2021-02-02,1612220400.0
230,1,2,2021-02-03,0,0,0,0,2021-02-03,1612306800.0
231,1,2,2021-02-04,0,0,0,0,2021-02-04,1612393200.0
232,1,2,2021-02-05,0,0,0,0,2021-02-05,1612479600.0
233,1,2,2021-02-06,0,0,0,0,2021-02-06,1612566000.0
234,1,2,2021-02-07,0,0,0,0,2021-02-07,1612652400.0
235,1,2,2021-02-08,0,0,0,0,2021-02-08,1612738800.0
236,1,2,2021-02-09,0,0,0,0,2021-02-09,1612825200.0
237,1,2,2021-02-10,1,0,1,0,2021-02-10,1612911600.0
238,1,2,2021-02-11,0,0,1,0,2021-02-11,1612998000.0
239,1,2,2021-02-12,0,0,1,0,2021-02-12,1613084400.0
240,1,2,2021-02-13,0,0,1,0,2021-02-13,1613170800.0
241,1,2,2021-02-14,0,0,1,0,2021-02-14,1613257200.0
242,1,2,2021-02-15,0,0,1,0,2021-02-15,1613343600.0
243,1,2,2021-02-16,0,0,1,0,2021-02-16,1613430000.0
244,1,2,2021-02-17,0,0,1,0,2021-02-17,1613516400.0
245,1,2,2021-02-18,0,0,1,0,2021-02-18,1613602800.0
246,1,2,2021-02-19,0,0,1,0,2021-02-19,1613689200.0
247,1,2,2021-02-20,0,0,1,0,2021-02-20,1613775600.0
248,1,2,2021-02-21,0,0,1,0,2021-02-21,1613862000.0
249,1,2,2021-02-22,0,0,1,0,2021-02-22,1613948400.0
250,1,2,2021-02-23,0,0,1,0,2021-02-23,1614034800.0
251,1,2,2021-02-24,0,0,1,0,2021-02-24,1614121200.0
252,1,2,2021-02-25,0,0,1,0,2021-02-25,1614207600.0
253,1,2,2021-02-26,0,0,1,0,2021-02-26,1614294000.0
254,1,2,2021-02-27,0,0,1,0,2021-02-27,1614380400.0
255,1,2,2021-02-28,0,0,1,0,2021-02-28,1614466800.0
256,1,2,2021-03-01,0,0,1,0,2021-03-01,1614553200.0
257,1,2,2021-03-02,0,0,1,0,2021-03-02,1614639600.0
258,1,2,2021-03-03,0,0,1,0,2021-03-03,1614726000.0
259,1,2,2021-03-04,0,0,1,0,2021-03-04,1614812400.0
260,1,2,2021-03-05,0,0,1,0,2021-03-05,1614898800.0
261,1,2,2021-03-06,0,0,1,0,2021-03-06,1614985200.0
262,1,2,2021-03-07,0,0,1,0,2021-03-07,1615071600.0
263,1,2,2021-03-08,0,0,1,0,2021-03-08,1615158000.0
264,1,2,2021-03-09,0,0,1,0,2021-03-09,1615244400.0
265,1,2,2021-03-10,0,0,1,0,2021-03-10,1615330800.0
266,1,2,2021-03-11,0,0,1,0,2021-03-11,1615417200.0
267,1,2,2021-03-12,0,1,1,1,2021-03-12,1615503600.0
268,1,2,2021-03-13,0,0,1,1,2021-03-13,1615590000.0
269,1,2,2021-03-14,0,0,1,1,2021-03-14,1615676400.0
270,1,2,2021-03-15,0,0,1,1,2021-03-15,1615762800.0
271,1,2,2021-03-16,0,0,1,1,2021-03-16,1615849200.0
272,1,2,2021-03-17,0,0,1,1,2021-03-17,1615935600.0
273,1,2,2021-03-18,0,0,1,1,2021-03-18,1616022000.0
274,1,2,2021-03-19,0,0,1,1,2021-03-19,1616108400.0
275,1,2,2021-03-20,0,0,1,1,2021-03-20,1616194800.0
276,1,2,2021-03-21,0,0,1,1,2021-03-21,1616281200.0
277,1,2,2021-03-22,0,0,1,1,2021-03-22,1616367600.0
278,1,2,2021-03-23,0,0,1,1,2021-03-23,1616454000.0
279,1,2,2021-03-24,0,0,1,1,2021-03-24,1616540400.0
280,1,2,2021-03-25,0,0,1,1,2021-03-25,1616626800.0
281,1,2,2021-03-26,2,0,3,1,2021-03-26,1616713200.0
282,1,2,2021-03-27,0,0,3,1,2021-03-27,1616799600.0
283,1,2,2021-03-28,0,0,3,1,2021-03-28,1616886000.0
284,1,2,2021-03-29,0,0,3,1,2021-03-29,1616972400.0
285,1,2,2021-03-30,0,0,3,1,2021-03-30,1617058800.0
286,1,2,2021-03-31,0,0,3,1,2021-03-31,1617145200.0
287,1,2,2021-04-01,0,0,3,1,2021-04-01,1617231600.0
288,1,2,2021-04-02,0,0,3,1,2021-04-02,1617318000.0
289,1,2,2021-04-03,0,1,3,2,2021-04-03,1617404400.0
290,1,2,2021-04-04,0,0,3,2,2021-04-04,1617490800.0
291,1,2,2021-04-05,0,0,3,2,2021-04-05,1617577200.0
292,1,2,2021-04-06,0,0,3,2,2021-04-06,1617663600.0
293,1,2,2021-04-07,0,0,3,2,2021-04-07,1617750000.0
294,1,2,2021-04-08,0,0,3,2,2021-04-08,1617836400.0
295,1,2,2021-04-09,0,0,3,2,2021-04-09,1617922800.0
296,1,2,2021-04-10,0,0,3,2,2021-04-10,1618009200.0
297,1,2,2021-04-11,0,0,3,2,2021-04-11,1618095600.0
298,1,2,2021-04-12,0,0,3,2,2021-04-12,1618185600.0
299,1,2,2021-04-13,0,0,3,2,2021-04-13,1618272000.0
300,1,2,2021-04-14,1,0,4,2,2021-04-14,1618358400.0
301,1,2,2021-04-15,0,0,4,2,2021-04-15,1618444800.0
302,1,2,2021-04-16,0,0,4,2,2021-04-16,1618531200.0
303,1,2,2021-04-17,0,0,4,2,2021-04-17,1618617600.0
304,1,2,2021-04-18,1,0,5,2,2021-04-18,1618704000.0
305,1,2,2021-04-19,0,0,5,2,2021-04-19,1618790400.0
306,1,2,2021-04-20,0,0,5,2,2021-04-20,1618876800.0
307,1,2,2021-04-21,0,0,5,2,2021-04-21,1618963200.0
308,1,2,2021-04-22,0,0,5,2,2021-04-22,1619049600.0
309,1,2,2021-04-23,2,0,7,2,2021-04-23,1619136000.0
310,1,2,2021-04-24,0,0,7,2,2021-04-24,1619222400.0
311,1,2,2021-04-25,0,0,7,2,2021-04-25,1619308800.0
312,1,2,2021-04-26,0,0,7,2,2021-04-26,1619395200.0
313,1,2,2021-04-27,0,0,7,2,2021-04-27,1619481600.0
314,1,2,2021-04-28,0,0,7,2,2021-04-28,1619568000.0
315,1,2,2021-04-29,0,0,7,2,2021-04-29,1619654400.0
316,1,2,2021-04-30,0,0,7,2,2021-04-30,1619740800.0
317,1,2,2021-05-01,0,0,7,2,2021-05-01,1619827200.0
318,1,2,2021-05-02,0,0,7,2,2021-05-02,1619913600.0
319,1,2,2021-05-03,0,0,7,2,2021-05-03,1620000000.0
320,1,2,2021-05-04,0,0,7,2,2021-05-04,1620086400.0
321,1,2,2021-05-05,0,0,7,2,2021-05-05,1620172800.0
322,1,2,2021-05-06,0,0,7,2,2021-05-06,1620259200.0
323,1,2,2021-05-07,1,0,8,2,2021-05-07,1620345600.0
324,1,2,2021-05-08,0,0,8,2,2021-05-08,1620432000.0
325,1,2,2021-05-09,0,0,8,2,2021-05-09,1620518400.0
326,1,2,2021-05-10,0,0,8,2,2021-05-10,1620604800.0
327,1,2,2021-05-11,0,0,8,2,2021-05-11,1620691200.0
328,1,2,2021-05-12,0,0,8,2,2021-05-12,1620777600.0
329,1,2,2021-05-13,12,0,20,2,2021-05-13,1620864000.0
330,1,2,2021-05-14,0,0,20,2,2021-05-14,1620950400.0
331,1,2,2021-05-15,12,0,32,2,2021-05-15,1621036800.0
332,1,2,2021-05-16,0,0,32,2,2021-05-16,1621123200.0
333,1,2,2021-05-17,0,0,32,2,2021-05-17,1621206000.0
334,1,2,2021-05-18,0,0,32,2,2021-05-18,1621292400.0
335,1,2,2021-05-19,11,0,43,2,2021-05-19,1621378800.0
336,1,2,2021-05-20,0,0,43,2,2021-05-20,1621465200.0
337,1,2,2021-05-21,0,0,43,2,2021-05-21,1621551600.0
338,1,2,2021-05-22,13,0,56,2,2021-05-22,1621638000.0
339,1,2,2021-05-23,0,0,56,2,2021-05-23,1621724400.0
340,1,2,2021-05-24,11,0,67,2,2021-05-24,1621810800.0
341,1,2,2021-05-25,0,0,67,2,2021-05-25,1621897200.0
342,1,2,2021-05-26,12,0,79,2,2021-05-26,1621983600.0
343,1,2,2021-05-27,0,0,79,2,2021-05-27,1622070000.0
344,1,2,2021-05-28,2,0,81,2,2021-05-28,1622156400.0
345,1,2,2021-05-29,30,0,111,2,2021-05-29,1622242800.0
346,1,2,2021-05-30,0,0,111,2,2021-05-30,1622329200.0
347,1,2,2021-05-31,8,0,119,2,2021-05-31,1622415600.0
348,1,2,2021-06-01,22,3,141,5,2021-06-01,1622502000.0
349,1,2,2021-06-02,32,8,173,13,2021-06-02,1622588400.0
350,1,2,2021-06-03,59,6,232,19,2021-06-03,1622674800.0
351,1,2,2021-06-04,93,3,325,22,2021-06-04,1622761200.0
352,1,2,2021-06-05,25,1,350,23,2021-06-05,1622847600.0
353,1,2,2021-06-06,1,0,351,23,2021-06-06,1622934000.0
354,1,2,2021-06-07,21,1,372,24,2021-06-07,1623020400.0
355,1,2,2021-06-08,16,0,388,24,2021-06-08,1623106800.0
356,1,2,2021-06-09,53,1,441,25,2021-06-09,1623193200.0
357,1,2,2021-06-10,113,10,554,35,2021-06-10,1623279600.0
358,1,2,2021-06-11,24,9,578,44,2021-06-11,1623366000.0
359,1,2,2021-06-12,50,15,628,59,2021-06-12,1623452400.0
360,1,2,2021-06-13,0,0,628,59,2021-06-13,1623538800.0
361,1,2,2021-06-14,16,4,644,63,2021-06-14,1623625200.0
362,1,2,2021-06-15,21,1,665,64,2021-06-15,1623711600.0
363,1,2,2021-06-16,2,10,667,74,2021-06-16,1623798000.0
364,1,2,2021-06-17,65,9,732,83,2021-06-17,1623884400.0
365,1,2,2021-06-18,64,4,796,87,2021-06-18,1623970800.0
366,1,2,2021-06-19,57,19,853,106,2021-06-19,1624057200.0
367,1,2,2021-06-20,0,1,853,107,2021-06-20,1624143600.0
368,1,2,2021-06-21,7,10,860,117,2021-06-21,1624230000.0
369,1,2,2021-06-22,30,1,890,118,2021-06-22,1624316400.0
370,1,2,2021-06-23,43,12,933,130,2021-06-23,1624402800.0
371,1,2,2021-06-24,50,20,983,150,2021-06-24,1624489200.0
372,1,2,2021-06-25,90,18,1073,168,2021-06-25,1624575600.0
373,1,2,2021-06-26,28,16,1101,184,2021-06-26,1624662000.0
374,1,2,2021-06-27,1,10,1102,194,2021-06-27,1624748400.0
375,1,2,2021-06-28,26,19,1128,213,2021-06-28,1624834800.0
376,1,2,2021-06-29,28,12,1156,225,2021-06-29,1624921200.0
377,1,2,2021-06-30,22,49,1178,274,2021-06-30,1625007600.0
378,1,2,2021-07-01,42,36,1220,310,2021-07-01,1625094000.0
379,1,2,2021-07-02,33,12,1253,322,2021-07-02,1625180400.0
380,1,2,2021-07-03,30,19,1283,341,2021-07-03,1625266800.0
381,1,2,2021-07-04,0,0,1283,341,2021-07-04,1625353200.0
382,1,2,2021-07-05,9,9,1292,350,2021-07-05,1625439600.0
383,1,2,2021-07-06,5,26,1297,376,2021-07-06,1625526000.0
384,1,3,2020-12-27,0,0,0,0,2020-12-27,1609023600.0
385,1,3,2020-12-28,0,0,0,0,2020-12-28,1609110000.0
386,1,3,2020-12-29,0,0,0,0,2020-12-29,1609196400.0
387,1,3,2020-12-30,0,0,0,0,2020-12-30,1609282800.0
388,1,3,2020-12-31,0,0,0,0,2020-12-31,1609369200.0
